FIPS,Year,Deaths,Population
5115,1984,168,39376
5115,1985,190,40278
5115,1986,169,41008
5115,1987,198,41700
5115,1988,195,42174
5115,1989,163,42571
5115,1990,180,43428
5115,1991,188,44840
5115,1992,207,45675
5115,1993,191,46474
5115,1994,200,47703
5115,1995,192,48596
5115,1996,214,48996
5115,1997,229,49408
5115,1998,239,50289
5117,1979,53,9461
5117,1980,61,9541
5117,1981,54,9484
5117,1982,60,9476
5117,1983,60,9413
5117,1984,50,9286
5117,1985,62,9258
5117,1986,43,9189
5117,1987,48,9136
5117,1988,48,8991
5117,1989,50,8886
5117,1990,52,8844
5117,1991,41,8690
5117,1992,48,8600
5117,1993,52,8636
5117,1994,73,8615
5117,1995,53,8698
5117,1996,42,8764
5117,1997,54,8789
5117,1998,59,8848
5119,1979,1627,321689
5119,1980,1706,328386
5119,1981,1607,329281
5119,1982,1613,329809
5119,1983,1544,330611
5119,1984,1644,333202
5119,1985,1591,335164
5119,1986,1596,336418
5119,1987,1613,337299
5119,1988,1620,334383
5119,1989,1568,334245
5119,1990,1668,333230
5119,1991,1611,335140
5119,1992,1624,338240
5119,1993,1707,340366
5119,1994,1674,339415
5119,1995,1628,338638
5119,1996,1546,339933
5119,1997,1507,338968
5119,1998,1647,339751
5121,1979,87,15708
5121,1980,96,15784
5121,1981,85,15494
5121,1982,93,15222
5121,1983,75,15357
5121,1984,91,15148
5121,1985,95,15340
5121,1986,106,15212
5121,1987,88,15223
5121,1988,85,15141
5121,1989,92,15292
5121,1990,107,15253
5121,1991,81,15345
5121,1992,94,15644
5121,1993,94,15875
5121,1994,67,15981
5121,1995,99,16169
5121,1996,79,16376
5121,1997,98,16507
5121,1998,90,16618
5123,1979,199,29643
5123,1980,215,29433
5123,1981,206,29387
5123,1982,175,29397
5123,1983,172,29132
5123,1984,147,29053
5123,1985,185,28897
5123,1986,189,28728
5123,1987,156,28340
5123,1988,173,27660
5123,1989,165,27219
5123,1990,178,26793
5123,1991,176,26789
5123,1992,185,26816
5123,1993,170,26894
5123,1994,181,27116
5123,1995,153,27541
5123,1996,152,27827
5123,1997,176,28022
5123,1998,144,27910
5125,1979,195,50086
5125,1980,222,51419
5125,1981,191,52127
5125,1982,222,52946
5125,1983,213,53470
5125,1984,197,54108
5125,1985,214,55100
5125,1986,227,56482
5125,1987,227,57998
5125,1988,250,59357
5125,1989,248,60526
5125,1990,265,61415
5125,1991,225,62959
5125,1992,274,64580
5125,1993,270,66702
5125,1994,310,69170
5125,1995,274,71677
5125,1996,282,72852
5125,1997,342,74847
5125,1998,332,76407
5127,1979,35,8919
5127,1980,65,9063
5127,1981,56,9005
5127,1982,50,8913
5127,1983,59,8965
5127,1984,55,9021
5127,1985,49,9262
5127,1986,57,9381
5127,1987,57,9590
5127,1988,53,9575
5127,1989,62,9460
5127,1990,58,9415
5127,1991,56,9449
5127,1992,49,9634
5127,1993,74,9656
5127,1994,52,9839
5127,1995,48,9944
5127,1996,57,10149
5127,1997,59,10304
5127,1998,57,10088
5129,1979,51,8288
5129,1980,47,8252
5129,1981,47,8080
5129,1982,35,8129
5129,1983,46,8052
5129,1984,47,8001
5129,1985,45,7852
5129,1986,41,7836
5129,1987,40,7706
5129,1988,49,7487
5129,1989,48,7286
5129,1990,44,7142
5129,1991,39,6945
5129,1992,47,6943
5129,1993,42,6969
5129,1994,42,7073
5129,1995,49,7156
5129,1996,52,7186
5129,1997,56,7305
5129,1998,35,7321
5131,1979,439,89774
5131,1980,460,90364
5131,1981,446,90992
5131,1982,487,90283
5131,1983,439,90996
5131,1984,489,92057
5131,1985,472,92650
5131,1986,492,93000
5131,1987,491,93676
5131,1988,488,94052
5131,1989,442,94035
5131,1990,484,93480
5131,1991,462,95028
5131,1992,479,96703
5131,1993,522,98706
5131,1994,505,99671
5131,1995,460,101455
5131,1996,475,103074
5131,1997,502,104404
5131,1998,435,105008
5133,1979,69,13005
5133,1980,67,13237
5133,1981,89,13219
5133,1982,87,13077
5133,1983,89,13165
5133,1984,80,13145
5133,1985,64,13100
5133,1986,85,12818
5133,1987,97,12797
5133,1988,70,12550
5133,1989,83,12411
5133,1990,67,12610
5133,1991,66,13073
5133,1992,69,13549
5133,1993,92,13707
5133,1994,71,13885
5133,1995,76,14030
5133,1996,82,14171
5133,1997,93,14316
5133,1998,79,14562
5135,1979,87,13253
5135,1980,111,13558
5135,1981,98,13572
5135,1982,112,13202
5135,1983,109,13392
5135,1984,93,13312
5135,1985,107,13110
5135,1986,108,12941
5135,1987,98,12896
5135,1988,94,12712
5135,1989,79,12490
5135,1990,91,12476
5135,1991,91,12791
5135,1992,95,13307
5135,1993,99,13703
5135,1994,88,14045
5135,1995,97,14355
5135,1996,108,14618
5135,1997,92,14753
5135,1998,85,14956
5137,1979,48,8268
5137,1980,58,8511
5137,1981,49,8559
5137,1982,45,8539
5137,1983,48,8699
5137,1984,45,8679
5137,1985,53,8703
5137,1986,63,8814
5137,1987,53,8908
5137,1988,62,8886
5137,1989,49,8926
5137,1990,49,9060
5137,1991,46,9276
5137,1992,69,9405
5137,1993,51,9697
5137,1994,71,9897
5137,1995,52,10080
5137,1996,64,10122
5137,1997,65,10227
5137,1998,57,10380
5139,1979,336,47080
5139,1980,325,45569
5139,1981,328,45385
5139,1982,270,45367
5139,1983,261,45210
5139,1984,287,45239
5139,1985,294,45083
5139,1986,285,44667
5139,1987,283,44357
5139,1988,305,44058
5139,1989,270,43299
5139,1990,264,43234
5139,1991,304,43099
5139,1992,276,43191
5139,1993,306,43094
5139,1994,246,42885
5139,1995,251,42825
5139,1996,240,42602
5139,1997,234,42191
5139,1998,235,42241
5141,1979,67,12442
5141,1980,81,12595
5141,1981,76,12511
5141,1982,74,12641
5141,1983,72,12755
5141,1984,82,12857
5141,1985,81,12868
5141,1986,69,12829
5141,1987,82,12866
5141,1988,83,12853
5141,1989,82,12779
5141,1990,89,12830
5141,1991,91,13028
5141,1992,94,12968
5141,1993,80,13283
5141,1994,89,13364
5141,1995,105,13782
5141,1996,103,14008
5141,1997,98,14291
5141,1998,89,14253
5143,1979,381,94281
5143,1980,385,96486
5143,1981,409,96955
5143,1982,431,97069
5143,1983,368,97635
5143,1984,422,98930
5143,1985,448,100467
5143,1986,424,101559
5143,1987,448,103109
5143,1988,434,104503
5143,1989,427,105955
5143,1990,449,107981
5143,1991,474,113130
5143,1992,461,116523
5143,1993,476,122298
5143,1994,495,127852
5143,1995,464,134302
5143,1996,502,139273
5143,1997,539,142638
5143,1998,457,144799
5145,1979,228,47483
5145,1980,266,48347
5145,1981,246,48628
5145,1982,222,48496
5145,1983,267,48684
5145,1984,256,49141
5145,1985,241,49018
5145,1986,251,49496
5145,1987,251,49754
5145,1988,261,49969
5145,1989,260,50634
5145,1990,238,51156
5145,1991,245,52386
5145,1992,300,53362
5145,1993,266,54570
5145,1994,276,55809
5145,1995,280,57269
5145,1996,276,58801
5145,1997,350,59916
5145,1998,282,61549
5147,1979,83,10506
5147,1980,74,10493
5147,1981,72,10361
5147,1982,98,10193
5147,1983,79,9999
5147,1984,73,9831
5147,1985,72,9795
5147,1986,68,9561
5147,1987,53,9339
5147,1988,60,9090
5147,1989,62,8946
5147,1990,63,8732
5147,1991,68,8617
5147,1992,55,8434
5147,1993,67,8423
5147,1994,73,8518
5147,1995,59,8449
5147,1996,49,8461
5147,1997,65,8328
5147,1998,53,8212
5149,1979,87,16340
5149,1980,99,15874
5149,1981,88,15904
5149,1982,86,15988
5149,1983,102,16419
5149,1984,96,16159
5149,1985,85,16291
5149,1986,94,16368
5149,1987,105,16463
5149,1988,87,16639
5149,1989,104,16529
5149,1990,90,16492
5149,1991,84,16765
5149,1992,83,17159
5149,1993,107,17640
5149,1994,111,17982
5149,1995,95,18358
5149,1996,104,18835
5149,1997,92,19133
5149,1998,98,19319
6001,1979,5038,1055946
6001,1980,5209,1061152
6001,1981,5207,1081011
6001,1982,5116,1094075
6001,1983,4918,1112963
6001,1984,5038,1130332
6001,1985,5268,1147576
6001,1986,5227,1164725
6001,1987,5221,1178226
6001,1988,5261,1199494
6001,1989,5373,1218886
6001,1990,5178,1224926
6001,1991,5183,1259958
6001,1992,4989,1272550
6001,1993,5121,1277969
6001,1994,4988,1279394
6001,1995,5066,1282853
6001,1996,4799,1293891
6001,1997,4569,1314056
6001,1998,4438,1338710
6003,1979,3,1147
6003,1980,3,1101
6003,1981,3,1120
6003,1982,6,1165
6003,1983,5,1104
6003,1984,9,1076
6003,1985,5,1129
6003,1986,2,1177
6003,1987,3,1117
6003,1988,11,1134
6003,1989,10,1128
6005,1979,109,17658
6005,1980,127,18322
6005,1981,104,19122
6005,1982,131,19434
6005,1983,147,19830
6005,1984,112,20516
6005,1985,127,21237
6005,1986,102,21896
6005,1987,148,22948
6005,1988,134,25255
6005,1989,120,27022
6005,1990,123,28026
6005,1991,124,29505
6005,1992,150,30022
6005,1993,152,30412
6005,1994,139,30744
6005,1995,165,30979
6005,1996,144,31221
6005,1997,144,31422
6005,1998,144,31354
6007,1979,729,130705
6007,1980,782,135843
6007,1981,767,139927
6007,1982,718,142869
6007,1983,813,144827
6007,1984,789,146841
6007,1985,811,150294
6007,1986,826,152341
6007,1987,874,155567
6007,1988,853,160030
6007,1989,873,164228
6007,1990,929,169199
6007,1991,834,173862
6007,1992,899,176374
6007,1993,879,178502
6007,1994,838,179901
6007,1995,894,181074
6007,1996,851,180932
6007,1997,876,182087
6007,1998,848,183790
6009,1979,117,18732
6009,1980,103,19608
6009,1981,122,20486
6009,1982,130,21515
6009,1983,126,22219
6009,1984,140,22764
6009,1985,180,23411
6009,1986,132,24290
6009,1987,169,25568
6009,1988,166,26524
6009,1989,182,28258
6009,1990,172,30063
6009,1991,172,31870
6009,1992,193,33035
6009,1993,169,33621
6009,1994,186,34678
6009,1995,184,35211
6009,1996,172,35739
6009,1997,194,36267
6009,1998,177,36638
6011,1979,72,12270
6011,1980,62,12140
6011,1981,66,12537
6011,1982,76,13170
6011,1983,71,13395
6011,1984,56,13419
6011,1985,73,13969
6011,1986,79,14157
6011,1987,69,14219
6011,1988,81,14747
6011,1989,77,15208
6011,1990,77,15486
6011,1991,58,15782
6011,1992,69,16003
6011,1993,91,16146
6011,1994,75,16395
6011,1995,75,16694
6011,1996,73,16987
6011,1997,63,17313
6011,1998,69,17455
6013,1979,2545,621619
6013,1980,2706,634607
6013,1981,2729,643799
6013,1982,2856,654297
6013,1983,2732,664240
6013,1984,2814,671591
6013,1985,2969,683479
6013,1986,2863,696159
6013,1987,2965,709722
6013,1988,3040,728070
6013,1989,3082,752104
6013,1990,2972,769819
6013,1991,3056,785641
6013,1992,2815,800370
6013,1993,2987,811531
6013,1994,2963,819361
6013,1995,3109,827917
6013,1996,2887,837918
6013,1997,2897,854968
6013,1998,2941,872119
6015,1979,109,17240
6015,1980,103,17497
6015,1981,121,18028
6015,1982,128,17817
6015,1983,108,17899
6015,1984,101,17744
6015,1985,112,17862
6015,1986,118,18178
6015,1987,120,18590
6015,1988,127,19374
6015,1989,124,20278
6015,1990,128,22330
6015,1991,118,25799
6015,1992,141,26020
6015,1993,138,26595
6015,1994,135,26728
6015,1995,127,26376
6015,1996,117,26530
6015,1997,140,26827
6015,1998,147,26652
6017,1979,364,78460
6017,1980,352,83516
6017,1981,356,86750
6017,1982,365,89383
6017,1983,344,90251
6017,1984,374,92020
6017,1985,459,95485
6017,1986,457,98661
6017,1987,453,102803
6017,1988,491,108323
6017,1989,432,114096
6017,1990,514,120946
6017,1991,508,126827
6017,1992,460,129741
6017,1993,470,133104
6017,1994,527,135283
6017,1995,529,137462
6017,1996,507,139379
6017,1997,522,141822
6017,1998,509,144315
6019,1979,2117,487580
6019,1980,2297,495874
6019,1981,2290,509496
6019,1982,2262,520788
6019,1983,2138,533968
6019,1984,2226,549213
6019,1985,2335,560418
6019,1986,2368,569147
6019,1987,2415,583844
6019,1988,2476,602082
6019,1989,2447,624480
6019,1990,2550,640581
6019,1991,2653,662415
6019,1992,2760,680381
6019,1993,2684,696260
6019,1994,2739,708234
6019,1995,2667,716765
6019,1996,2562,727603
6019,1997,2486,736312
6019,1998,2542,743239
6021,1979,114,19941
6021,1980,116,20278
6021,1981,120,20873
6021,1982,121,21125
6021,1983,124,21633
6021,1984,117,21573
6021,1985,106,21821
6021,1986,126,21837
6021,1987,142,21947
6021,1988,104,22460
6021,1989,122,22962
6021,1990,113,23376
6021,1991,102,23669
6021,1992,122,23992
6021,1993,102,24066
6021,1994,85,24249
6021,1995,119,24476
6021,1996,95,24603
6021,1997,98,24684
6021,1998,101,24574
6023,1979,532,104001
6023,1980,512,104809
6023,1981,539,106391
6023,1982,515,105606
6023,1983,583,105222
6023,1984,552,105658
6023,1985,602,106282
6023,1986,564,106650
6023,1987,551,107586
6023,1988,609,109288
6023,1989,566,111424
6023,1990,574,113134
6023,1991,564,114911
6023,1992,608,116430
6023,1993,591,117405
6023,1994,588,117111
6023,1995,532,118886
6023,1996,522,118917
6023,1997,539,119721
6023,1998,540,119584
6025,1979,387,87789
6025,1980,485,89901
6025,1981,438,91975
6025,1982,422,93007
6025,1983,456,93990
6025,1984,477,94537
6025,1985,424,96110
6025,1986,425,95682
6025,1987,393,96942
6025,1988,465,98857
6025,1989,494,102210
6025,1990,480,105946
6025,1991,454,113236
6025,1992,477,119773
6025,1993,488,128398
6025,1994,472,129818
6025,1995,495,132321
6025,1996,480,133070
6025,1997,498,133472
6025,1998,507,134454
6027,1979,135,16777
6027,1980,110,16903
6027,1981,102,16933
6027,1982,111,17293
6027,1983,77,17294
6027,1984,122,17010
6027,1985,92,16824
6027,1986,106,16594
6027,1987,126,16500
6027,1988,94,16591
6027,1989,110,16935
6027,1990,112,16878
6027,1991,81,16822
6027,1992,94,16881
6027,1993,105,16798
6027,1994,75,16881
6027,1995,85,16863
6027,1996,91,16763
6027,1997,91,16659
6027,1998,81,16474
6029,1979,1935,380985
6029,1980,2061,390699
6029,1981,2119,405786
6029,1982,2100,419958
6029,1983,2055,432140
6029,1984,2101,443787
6029,1985,2226,457839
6029,1986,2228,469146
6029,1987,2176,480248
6029,1988,2230,493085
6029,1989,2262,509328
6029,1990,2313,524108
6029,1991,2389,548020
6029,1992,2341,568113
6029,1993,2398,577080
6029,1994,2322,591541
6029,1995,2407,595974
6029,1996,2325,601691
6029,1997,2313,608927
6029,1998,2366,617052
6031,1979,295,71321
6031,1980,312,71544
6031,1981,318,73895
6031,1982,328,75974
6031,1983,326,78817
6031,1984,331,80578
6031,1985,331,82645
6031,1986,314,83872
6031,1987,284,85538
6031,1988,350,91777
6031,1989,341,96858
6031,1990,326,98540
6031,1991,362,101029
6031,1992,341,104058
6031,1993,355,105753
6031,1994,355,108015
6031,1995,359,110086
6031,1996,367,111706
6031,1997,386,112801
6031,1998,394,117502
6033,1979,287,32434
6033,1980,322,33926
6033,1981,327,35926
6033,1982,351,37079
6033,1983,347,38700
6033,1984,360,40399
6033,1985,347,41921
6033,1986,301,42416
6033,1987,342,43231
6033,1988,404,43935
6033,1989,367,44772
6033,1990,355,46269
6033,1991,393,48423
6033,1992,403,49696
6033,1993,365,50617
6033,1994,386,51217
6033,1995,382,51378
6033,1996,341,51281
6033,1997,349,51123
6033,1998,355,51503
6035,1979,100,20582
6035,1980,118,21065
6035,1981,94,21920
6035,1982,104,22677
6035,1983,111,22815
6035,1984,110,23066
6035,1985,106,23305
6035,1986,104,23796
6035,1987,115,25135
6035,1988,106,25750
6035,1989,110,26369
6035,1990,117,26607
6035,1991,105,26889
6035,1992,112,27479
6035,1993,97,27651
6035,1994,102,27403
6035,1995,118,27643
6035,1996,91,30647
6035,1997,98,32904
6035,1998,130,32766
6037,1979,33905,7125514
6037,1980,34893,7203146
6037,1981,33766,7328658
6037,1982,33784,7476821
6037,1983,33319,7620547
6037,1984,33745,7734369
6037,1985,34186,7878796
6037,1986,34971,8080700
6037,1987,34997,8237729
6037,1988,34987,8354142
6037,1989,35485,8485817
6037,1990,34613,8546671
6037,1991,33805,8608371
6037,1992,33689,8708341
6037,1993,33567,8744771
6037,1994,33092,8733924
6037,1995,31934,8718357
6037,1996,30152,8747015
6037,1997,28992,8813724
6037,1998,28199,8913914
6039,1979,314,57947
6039,1980,290,60907
6039,1981,309,64652
6039,1982,343,66503
6039,1983,322,68596
6039,1984,337,69869
6039,1985,321,71845
6039,1986,354,73501
6039,1987,326,75455
6039,1988,350,78091
6039,1989,337,80998
6039,1990,347,84197
6039,1991,392,90696
6039,1992,375,95119
6039,1993,408,99459
6039,1994,436,102593
6039,1995,429,104384
6039,1996,410,108000
6039,1997,356,111054
6039,1998,394,113719
6041,1979,829,214675
6041,1980,886,214062
6041,1981,786,215115
6041,1982,825,214287
6041,1983,941,214476
6041,1984,878,213467
6041,1985,857,212544
6041,1986,863,213798
6041,1987,823,214561
6041,1988,823,215365
6041,1989,833,218232
6041,1990,829,218795
6041,1991,852,221045
6041,1992,755,223080
6041,1993,813,224719
6041,1994,826,225273
6041,1995,784,224875
6041,1996,747,223872
6041,1997,724,226448
6041,1998,662,228901
6043,1979,45,10057
6043,1980,52,10534
6043,1981,62,10931
6043,1982,68,11144
6043,1983,67,11312
6043,1984,82,11584
6043,1985,64,11894
6043,1986,75,12075
6043,1987,81,12322
6043,1988,61,12677
6043,1989,69,13036
6043,1990,71,13391
6043,1991,71,14109
6043,1992,68,14556
6043,1993,78,14870
6043,1994,55,15128
6043,1995,82,15326
6043,1996,80,15638
6043,1997,78,15435
6043,1998,97,15813
6045,1979,364,62276
6045,1980,346,63972
6045,1981,401,65453
6045,1982,328,66528
6045,1983,357,67403
6045,1984,385,68387
6045,1985,416,69744
6045,1986,395,70449
6045,1987,356,71354
6045,1988,391,72397
6045,1989,381,74180
6045,1990,386,75939
6045,1991,397,77015
6045,1992,346,77138
6045,1993,397,77154
6045,1994,392,77420
6045,1995,365,78161
6045,1996,379,78528
6045,1997,348,78955
6045,1998,363,79625
6047,1979,553,128022
6047,1980,612,130817
6047,1981,561,135663
6047,1982,529,138592
6047,1983,547,143261
6047,1984,564,146663
6047,1985,617,150941
6047,1986,616,153674
6047,1987,659,157655
6047,1988,658,162234
6047,1989,668,167392
6047,1990,633,172516
6047,1991,601,179445
6047,1992,622,182619
6047,1993,648,186237
6047,1994,659,190585
6047,1995,651,187894
6047,1996,672,187065
6047,1997,650,190217
6047,1998,679,193936
6049,1979,48,8008
6049,1980,47,8171
6049,1981,47,8512
6049,1982,66,8764
6049,1983,55,8931
6049,1984,46,9068
6049,1985,42,8925
6049,1986,62,8784
6049,1987,47,8754
6049,1988,58,8764
6049,1989,42,9045
6049,1990,70,9053
6049,1991,57,9128
6049,1992,44,9188
6049,1993,43,9022
6049,1994,55,9147
6049,1995,55,9065
6049,1996,54,9154
6049,1997,49,9124
6049,1998,46,8864
6051,1979,35,8135
6051,1980,28,8480
6051,1981,30,8804
6051,1982,23,9177
6051,1983,23,9099
6051,1984,27,8701
6051,1985,12,8672
6051,1986,30,8636
6051,1987,25,8759
6051,1988,20,8922
6051,1989,24,9338
6051,1990,25,9756
6051,1991,28,9826
6051,1992,27,10148
6051,1993,26,10669
6051,1994,32,11205
6051,1995,25,11377
6051,1996,27,11476
6051,1997,33,11714
6051,1998,22,11833
6053,1979,1122,277783
6053,1980,1120,281351
6053,1981,1120,289906
6053,1982,1108,296049
6053,1983,1070,303001
6053,1984,1199,310106
6053,1985,1140,316359
6053,1986,1187,323578
6053,1987,1123,328891
6053,1988,1195,333481
6053,1989,1127,337498
6053,1990,1143,342458
6053,1991,1117,350583
6053,1992,1082,357382
6053,1993,1104,355666
6053,1994,1119,336729
6053,1995,1082,339302
6053,1996,1095,345435
6053,1997,958,359532
6053,1998,1046,370154
6055,1979,458,92573
6055,1980,427,93011
6055,1981,424,93223
6055,1982,415,94512
6055,1983,430,94740
6055,1984,439,94793
6055,1985,461,95804
6055,1986,452,96835
6055,1987,477,97378
6055,1988,427,98315
6055,1989,448,100648
6055,1990,493,102480
6055,1991,459,103545
6055,1992,477,105451
6055,1993,484,105989
6055,1994,479,106849
6055,1995,493,107278
6055,1996,440,108260
6055,1997,450,109878
6055,1998,431,111456
6057,1979,238,45946
6057,1980,280,49159
6057,1981,279,53318
6057,1982,287,55863
6057,1983,314,57366
6057,1984,281,59158
6057,1985,296,61345
6057,1986,281,63496
6057,1987,318,66054
6057,1988,294,68646
6057,1989,352,71059
6057,1990,354,73437
6057,1991,322,75615
6057,1992,338,77106
6057,1993,341,77779
6057,1994,336,78779
6057,1995,343,79808
6057,1996,313,80833
6057,1997,307,81857
6057,1998,317,82692
6059,1979,6689,1831496
6059,1980,6516,1871820
6059,1981,6661,1939972
6059,1982,6901,1978380
6059,1983,6769,2017482
6059,1984,7005,2048919
6059,1985,7076,2096384
6059,1986,7239,2150380
6059,1987,7285,2200804
6059,1988,7528,2252350
6059,1989,7555,2303661
6059,1990,7378,2327566
6059,1991,7194,2360294
6059,1992,7418,2403208
6059,1993,7555,2435630
6059,1994,7376,2465362
6059,1995,7216,2497942
6059,1996,7173,2533305
6059,1997,6970,2594233
6059,1998,6845,2652911
6061,1979,503,108288
6061,1980,558,112659
6061,1981,553,117348
6061,1982,538,120803
6061,1983,497,122923
6061,1984,567,126447
6061,1985,597,130505
6061,1986,569,134835
6061,1987,590,140424
6061,1988,646,146453
6061,1989,621,155074
6061,1990,638,164587
6061,1991,660,172746
6061,1992,635,178066
6061,1993,670,183061
6061,1994,691,189264
6061,1995,652,196435
6061,1996,722,202959
6061,1997,665,209261
6061,1998,660,217206
6063,1979,79,16139
6063,1980,110,16751
6063,1981,87,17142
6063,1982,117,17429
6063,1983,83,17225
6063,1984,102,17322
6063,1985,78,17704
6063,1986,100,17720
6063,1987,95,17992
6063,1988,91,18229
6063,1989,106,18253
6063,1990,115,18577
6063,1991,104,18944
6063,1992,88,19428
6063,1993,98,19643
6063,1994,116,19411
6063,1995,130,19377
6063,1996,108,19267
6063,1997,95,19339
6063,1998,99,19279
6065,1979,3373,605721
6065,1980,3781,628025
6065,1981,3640,656708
6065,1982,3673,681536
6065,1983,3744,706886
6065,1984,3795,741500
6065,1985,4070,782169
6065,1986,4146,825195
6065,1987,4498,881374
6065,1988,4653,945166
6065,1989,4932,1030473
6065,1990,4967,1111276
6065,1991,5073,1180217
6065,1992,5266,1217866
6065,1993,5223,1244024
6065,1994,5481,1272842
6065,1995,5442,1296014
6065,1996,5251,1313144
6065,1997,5086,1340011
6065,1998,5392,1374810
6067,1979,3451,742951
6067,1980,3575,756994
6067,1981,3622,778396
6067,1982,3667,802629
6067,1983,3583,821402
6067,1984,3826,837403
6067,1985,3852,857718
6067,1986,4042,881297
6067,1987,4143,912296
6067,1988,4297,941642
6067,1989,4114,969803
6067,1990,4335,1000621
6067,1991,4288,1061567
6067,1992,4121,1074466
6067,1993,4310,1078860
6067,1994,4450,1079004
6067,1995,4458,1088069
6067,1996,4298,1099863
6067,1997,4139,1111508
6067,1998,4188,1126631
6069,1979,118,23406
6069,1980,86,24027
6069,1981,83,24954
6069,1982,102,25861
6069,1983,110,26650
6069,1984,117,27850
6069,1985,115,29235
6069,1986,104,30407
6069,1987,107,31634
6069,1988,128,33086
6069,1989,111,34759
6069,1990,127,35306
6069,1991,108,35806
6069,1992,123,36788
6069,1993,125,37967
6069,1994,112,39124
6069,1995,104,40679
6069,1996,126,42430
6069,1997,109,44951
6069,1998,122,47256
6071,1979,3877,824910
6071,1980,4144,862665
6071,1981,4224,898984
6071,1982,4136,931766
6071,1983,4154,960179
6071,1984,4413,990557
6071,1985,4567,1034053
6071,1986,4772,1084670
6071,1987,5053,1152160
6071,1988,5201,1229775
6071,1989,5537,1309830
6071,1990,5511,1372371
6071,1991,5637,1440595
6071,1992,5755,1482081
6071,1993,5827,1495830
6071,1994,5749,1504135
6071,1995,5853,1520089
6071,1996,5459,1538250
6071,1997,5463,1558072
6071,1998,5442,1585062
6073,1979,7139,1760532
6073,1980,7633,1793365
6073,1981,7564,1854349
6073,1982,7587,1896671
6073,1983,7530,1939145
6073,1984,7849,1983906
6073,1985,7922,2040550
6073,1986,8167,2107912
6073,1987,8212,2183123
6073,1988,8475,2268879
6073,1989,8628,2346623
6073,1990,8610,2395042
6073,1991,8752,2439901
6073,1992,8756,2479419
6073,1993,8826,2482079
6073,1994,8895,2493461
6073,1995,8545,2497963
6073,1996,8274,2520582
6073,1997,8031,2553959
6073,1998,7934,2595096
6075,1979,4014,634613
6075,1980,4072,637302
6075,1981,3910,645081
6075,1982,3945,653260
6075,1983,3781,661560
6075,1984,4071,669540
6075,1985,4220,683240
6075,1986,4348,691717
6075,1987,4402,690677
6075,1988,4525,685408
6075,1989,4521,681234
6075,1990,4378,678480
6075,1991,4518,683324
6075,1992,4509,688547
6075,1993,4316,693256
6075,1994,4281,695217
6075,1995,4129,698329
6075,1996,3653,705292
6075,1997,3145,713830
6075,1998,2892,720799
6077,1979,1796,324029
6077,1980,1752,332894
6077,1981,1758,346379
6077,1982,1809,357672
6077,1983,1772,369169
6077,1984,1884,381301
6077,1985,1926,397821
6077,1986,1939,411883
6077,1987,1971,426186
6077,1988,1991,437039
6077,1989,1991,446304
6077,1990,1999,459413
6077,1991,2021,469516
6077,1992,2032,476568
6077,1993,2034,482328
6077,1994,2014,487617
6077,1995,1976,492542
6077,1996,1981,498319
6077,1997,1986,504931
6077,1998,1982,512587
6079,1979,660,143658
6079,1980,717,148070
6079,1981,730,154032
6079,1982,731,158328
6079,1983,697,162666
6079,1984,746,168249
6079,1985,736,175479
6079,1986,761,182036
6079,1987,793,188335
6079,1988,739,192954
6079,1989,774,201262
6079,1990,835,204840
6079,1991,739,206666
6079,1992,776,207999
6079,1993,812,209224
6079,1994,809,211686
6079,1995,769,214336
6079,1996,769,217153
6079,1997,739,220239
6079,1998,740,223164
6081,1979,2444,563961
6081,1980,2470,565511
6081,1981,2457,568732
6081,1982,2496,572048
6081,1983,2453,581214
6081,1984,2487,587351
6081,1985,2456,593062
6081,1986,2536,593738
6081,1987,2468,599513
6081,1988,2455,607067
6081,1989,2438,615733
6081,1990,2373,618115
6081,1991,2351,621309
6081,1992,2316,627999
6081,1993,2318,633533
6081,1994,2238,637995
6081,1995,2299,641475
6081,1996,2128,647954
6081,1997,2042,657425
6081,1998,2068,662001
6083,1979,1132,282058
6083,1980,1126,285176
6083,1981,1164,291555
6083,1982,1139,298296
6083,1983,1140,306699
6083,1984,1161,312736
6083,1985,1168,321519
6083,1986,1198,327972
6083,1987,1101,333820
6083,1988,1258,337654
6083,1989,1127,347068
6083,1990,1136,350457
6083,1991,1171,354426
6083,1992,1132,357324
6083,1993,1271,359084
6083,1994,1231,362651
6083,1995,1188,362155
6083,1996,1129,363266
6083,1997,1064,367666
6083,1998,1141,370828
6085,1979,4225,1236684
6085,1980,4395,1260650
6085,1981,4344,1288260
6085,1982,4458,1307131
6085,1983,4340,1333749
6085,1984,4493,1354856
6085,1985,4542,1376732
6085,1986,4440,1386240
6085,1987,4484,1402554
6085,1988,4629,1427328
6085,1989,4391,1451798
6085,1990,4366,1449767
6085,1991,4235,1459931
6085,1992,4243,1477148
6085,1993,4388,1492484
6085,1994,4297,1502915
6085,1995,4168,1519052
6085,1996,4194,1545806
6085,1997,4100,1572355
6085,1998,4101,1592604
6087,1979,738,173819
6087,1980,734,177784
6087,1981,742,183244
6087,1982,790,187010
6087,1983,802,191274
6087,1984,768,195373
6087,1985,742,201153
6087,1986,783,205570
6087,1987,766,209999
6087,1988,802,214523
6087,1989,745,220139
6087,1990,704,218525
6087,1991,736,218148
6087,1992,690,221073
6087,1993,719,223408
6087,1994,737,225501
6087,1995,720,226933
6087,1996,667,228693
6087,1997,674,232942
6087,1998,664,238527
6089,1979,579,108214
6089,1980,626,111494
