FIPS,Year,Deaths,Population
1001,1999,177,41208
1001,2000,185,41901
1001,2001,181,43063
1001,2002,213,44030
1001,2003,224,44859
1001,2004,212,46304
1001,2005,216,47548
1001,2006,242,49092
1001,2007,217,50125
1001,2008,262,50937
1001,2009,233,51675
1001,2010,234,52038
1001,2011,260,52633
1001,2012,260,52674
1001,2013,289,52275
1001,2014,281,52298
1001,2015,281,52124
1001,2016,265,52049
1001,2017,269,51959
1003,1999,615,128419
1003,2000,609,131067
1003,2001,671,135052
1003,2002,676,137819
1003,2003,673,140920
1003,2004,686,145414
1003,2005,714,151030
1003,2006,748,156588
1003,2007,757,160489
1003,2008,723,163646
1003,2009,774,166964
1003,2010,828,169500
1003,2011,837,173457
1003,2012,795,177037
1003,2013,874,181200
1003,2014,904,185219
1003,2015,962,188252
1003,2016,887,192342
1003,2017,978,195902
1005,1999,137,27040
1005,2000,140,27203
1005,2001,167,27068
1005,2002,145,26905
1005,2003,133,26852
1005,2004,140,26519
1005,2005,160,26296
1005,2006,124,26156
1005,2007,119,26025
1005,2008,123,26058
1005,2009,159,25983
1005,2010,140,25786
1005,2011,142,25443
1005,2012,132,25489
1005,2013,136,25344
1005,2014,145,25104
1005,2015,144,24713
1005,2016,129,24115
1005,2017,178,23394
1007,1999,122,19476
1007,2000,99,19737
1007,2001,108,19803
1007,2002,114,20013
1007,2003,110,20241
1007,2004,115,20575
1007,2005,126,20900
1007,2006,132,20934
1007,2007,107,21257
1007,2008,139,21509
1007,2009,122,21745
1007,2010,129,21732
1007,2011,139,21537
1007,2012,139,21360
1007,2013,136,21242
1007,2014,132,21167
1007,2015,128,21215
1007,2016,148,21236
1007,2017,169,21202
1009,1999,206,47495
1009,2000,224,48231
1009,2001,228,48994
1009,2002,238,49676
1009,2003,261,50585
1009,2004,283,51156
1009,2005,265,51537
1009,2006,239,52329
1009,2007,252,53058
1009,2008,290,53828
1009,2009,271,54007
1009,2010,265,53962
1009,2011,302,54195
1009,2012,294,54189
1009,2013,280,54122
1009,2014,332,53837
1009,2015,304,53666
1009,2016,360,53576
1009,2017,386,53865
1011,1999,62,10897
1011,2000,62,10861
1011,2001,75,10540
1011,2002,61,10420
1011,2003,55,10515
1011,2004,68,10293
1011,2005,69,10285
1011,2006,76,10090
1011,2007,69,10330
1011,2008,56,10285
1011,2009,62,10336
1011,2010,74,10280
1011,2011,58,9918
1011,2012,48,9803
1011,2013,61,9975
1011,2014,71,10088
1011,2015,65,10002
1011,2016,73,9642
1011,2017,67,9622
1013,1999,129,19856
1013,2000,126,19653
1013,2001,128,19360
1013,2002,128,19088
1013,2003,138,19076
1013,2004,125,19142
1013,2005,144,19124
1013,2006,128,19108
1013,2007,112,19229
1013,2008,141,19278
1013,2009,134,19198
1013,2010,114,19287
1013,2011,124,18939
1013,2012,137,18617
1013,2013,117,18570
1013,2014,147,18589
1013,2015,130,18436
1013,2016,145,18295
1013,2017,118,18073
1015,1999,611,108096
1015,2000,685,105326
1015,2001,645,104390
1015,2002,576,104773
1015,2003,635,105682
1015,2004,621,106424
1015,2005,728,107285
1015,2006,686,108233
1015,2007,692,108959
1015,2008,655,109911
1015,2009,674,110894
1015,2010,713,111019
1015,2011,693,110256
1015,2012,675,109667
1015,2013,713,109021
1015,2014,745,108253
1015,2015,773,107882
1015,2016,768,106784
1015,2017,792,106740
1017,1999,212,33608
1017,2000,217,33647
1017,2001,198,33384
1017,2002,188,33174
1017,2003,189,32911
1017,2004,195,32768
1017,2005,205,32592
1017,2006,210,32302
1017,2007,234,32258
1017,2008,216,31952
1017,2009,207,31780
1017,2010,220,31617
1017,2011,214,31357
1017,2012,252,31454
1017,2013,231,31565
1017,2014,217,31452
1017,2015,245,31505
1017,2016,226,31190
1017,2017,220,31075
1019,1999,120,22071
1019,2000,125,22435
1019,2001,109,22630
1019,2002,141,22828
1019,2003,158,22983
1019,2004,126,23275
1019,2005,163,23374
1019,2006,151,23755
1019,2007,152,23831
1019,2008,172,23913
1019,2009,146,24134
1019,2010,152,24247
1019,2011,174,24244
1019,2012,186,24142
1019,2013,177,24222
1019,2014,181,24028
1019,2015,182,23799
1019,2016,208,23612
1019,2017,185,23603
1021,1999,212,36635
1021,2000,192,37365
1021,2001,183,37903
1021,2002,206,38384
1021,2003,238,38787
1021,2004,258,39245
1021,2005,218,39657
1021,2006,266,39987
1021,2007,225,40527
1021,2008,242,40837
1021,2009,248,41051
1021,2010,251,41167
1021,2011,248,41325
1021,2012,268,41255
1021,2013,273,41274
1021,2014,229,41234
1021,2015,297,41216
1021,2016,266,41163
1021,2017,287,41238
1023,1999,79,14868
1023,2000,96,14852
1023,2001,81,14626
1023,2002,92,14290
1023,2003,79,14106
1023,2004,98,13845
1023,2005,88,13473
1023,2006,86,13325
1023,2007,80,13108
1023,2008,84,12982
1023,2009,83,12903
1023,2010,86,12799
1023,2011,65,12523
1023,2012,102,12515
1023,2013,89,12302
1023,2014,75,12165
1023,2015,89,11995
1023,2016,96,11804
1023,2017,88,11690
1025,1999,142,26193
1025,2000,124,26139
1025,2001,142,25928
1025,2002,130,25548
1025,2003,133,25361
1025,2004,127,25304
1025,2005,127,25081
1025,2006,123,25083
1025,2007,129,24764
1025,2008,114,24501
1025,2009,143,24298
1025,2010,146,24017
1025,2011,161,23840
1025,2012,118,23338
1025,2013,133,23314
1025,2014,144,22987
1025,2015,125,22704
1025,2016,156,22352
1025,2017,131,21981
1027,1999,87,13033
1027,2000,76,13114
1027,2001,85,13162
1027,2002,78,13141
1027,2003,74,13087
1027,2004,88,13013
1027,2005,70,12986
1027,2006,81,12957
1027,2007,82,13001
1027,2008,69,13075
1027,2009,94,12925
1027,2010,91,12867
1027,2011,106,12745
1027,2012,62,12325
1027,2013,76,12346
1027,2014,87,12394
1027,2015,90,12380
1027,2016,102,12325
1027,2017,79,12211
1029,1999,77,13215
1029,2000,70,13296
1029,2001,57,13395
1029,2002,104,13605
1029,2003,89,13613
1029,2004,96,13510
1029,2005,83,13528
1029,2006,69,13680
1029,2007,85,13866
1029,2008,79,13936
1029,2009,103,13952
1029,2010,97,13996
1029,2011,81,13855
1029,2012,104,13796
1029,2013,104,13919
1029,2014,111,13968
1029,2015,119,13885
1029,2016,110,13779
1029,2017,105,13725
1031,1999,168,40892
1031,2000,205,40808
1031,2001,186,40874
1031,2002,213,41034
1031,2003,194,41414
1031,2004,216,42176
1031,2005,221,42644
1031,2006,208,43185
1031,2007,215,44324
1031,2008,212,45359
1031,2009,203,46291
1031,2010,221,46763
1031,2011,209,47264
1031,2012,240,47960
1031,2013,210,47553
1031,2014,252,47492
1031,2015,227,47748
1031,2016,255,47770
1031,2017,261,48381
1033,1999,274,50863
1033,2000,273,51063
1033,2001,307,50831
1033,2002,281,50520
1033,2003,288,50250
1033,2004,304,50290
1033,2005,299,50266
1033,2006,305,50261
1033,2007,320,50265
1033,2008,296,50241
1033,2009,312,50218
1033,2010,333,50219
1033,2011,308,50188
1033,2012,308,50159
1033,2013,353,50213
1033,2014,356,50191
1033,2015,346,49979
1033,2016,324,49724
1033,2017,346,49892
1035,1999,91,13119
1035,2000,89,13068
1035,2001,72,12896
1035,2002,80,12738
1035,2003,88,12551
1035,2004,80,12408
1035,2005,84,12393
1035,2006,62,12589
1035,2007,75,12422
1035,2008,79,12351
1035,2009,94,12244
1035,2010,98,12209
1035,2011,88,12077
1035,2012,104,11928
1035,2013,77,11831
1035,2014,96,11600
1035,2015,101,11589
1035,2016,75,11279
1035,2017,96,11302
1037,1999,75,11371
1037,2000,58,11449
1037,2001,59,11087
1037,2002,58,10970
1037,2003,66,10941
1037,2004,71,10774
1037,2005,77,10686
1037,2006,78,10645
1037,2007,77,10675
1037,2008,72,10675
1037,2009,62,10605
1037,2010,87,10729
1037,2011,83,10106
1037,2012,69,10163
1037,2013,70,10112
1037,2014,65,10098
1037,2015,88,9962
1037,2016,75,9810
1037,2017,65,9756
1039,1999,210,34607
1039,2000,213,34370
1039,2001,194,33832
1039,2002,187,33683
1039,2003,207,33693
1039,2004,222,33652
1039,2005,241,34042
1039,2006,215,34322
1039,2007,224,34512
1039,2008,205,34403
1039,2009,215,34488
1039,2010,218,34551
1039,2011,209,34781
1039,2012,220,34656
1039,2013,227,34530
1039,2014,253,34581
1039,2015,237,34446
1039,2016,253,34071
1039,2017,264,33704
1041,1999,71,12417
1041,2000,83,12493
1041,2001,80,12575
1041,2002,99,12503
1041,2003,71,12535
1041,2004,82,12575
1041,2005,64,12556
1041,2006,67,12770
1041,2007,75,12831
1041,2008,85,12850
1041,2009,87,12979
1041,2010,66,12885
1041,2011,66,12903
1041,2012,82,13069
1041,2013,74,12955
1041,2014,106,12943
1041,2015,78,12948
1041,2016,100,12875
1041,2017,93,12868
1043,1999,362,71984
1043,2000,393,72349
1043,2001,388,72245
1043,2002,400,72288
1043,2003,386,72480
1043,2004,411,72914
1043,2005,425,73437
1043,2006,425,73740
1043,2007,395,74279
1043,2008,453,74923
1043,2009,436,75005
1043,2010,420,74996
1043,2011,428,75055
1043,2012,445,74888
1043,2013,461,75143
1043,2014,459,75479
1043,2015,506,76063
1043,2016,500,76362
1043,2017,487,76591
1045,1999,215,46639
1045,2000,223,46639
1045,2001,228,46722
1045,2002,231,46798
1045,2003,214,46593
1045,2004,220,46560
1045,2005,240,46302
1045,2006,259,46270
1045,2007,216,46593
1045,2008,228,46977
1045,2009,260,47014
1045,2010,233,47409
1045,2011,247,47155
1045,2012,244,47445
1045,2013,244,46829
1045,2014,244,46349
1045,2015,262,46362
1045,2016,282,45882
1045,2017,292,45846
1047,1999,287,43710
1047,2000,249,43359
1047,2001,270,43155
1047,2002,258,42477
1047,2003,260,42348
1047,2004,277,42089
1047,2005,293,41727
1047,2006,314,41647
1047,2007,281,41515
1047,2008,300,41585
1047,2009,259,41113
1047,2010,266,41185
1047,2011,284,40643
1047,2012,306,40236
1047,2013,272,39374
1047,2014,300,39034
1047,2015,287,38432
1047,2016,315,37273
1047,2017,291,36481
1049,1999,310,59563
1049,2000,310,60411
1049,2001,297,61644
1049,2002,312,61830
1049,2003,321,62546
1049,2004,311,63307
1049,2005,352,63802
1049,2006,359,64489
1049,2007,343,65348
1049,2008,350,66139
1049,2009,377,66768
1049,2010,358,66949
1049,2011,358,67172
1049,2012,375,66716
1049,2013,402,66608
1049,2014,370,66612
1049,2015,434,66677
1049,2016,446,66372
1049,2017,433,66867
1051,1999,311,61534
1051,2000,276,62682
1051,2001,232,64222
1051,2002,264,65371
1051,2003,317,66597
1051,2004,317,67725
1051,2005,318,69632
1051,2006,367,71756
1051,2007,321,73571
1051,2008,346,74071
1051,2009,366,75007
1051,2010,364,75607
1051,2011,340,76299
1051,2012,355,76656
1051,2013,389,76778
1051,2014,436,76643
1051,2015,358,77006
1051,2016,423,77146
1051,2017,389,77076
1053,1999,215,35910
1053,2000,206,35997
1053,2001,228,35818
1053,2002,194,35657
1053,2003,206,35413
1053,2004,215,35361
1053,2005,236,35280
1053,2006,196,35333
1053,2007,191,35470
1053,2008,207,35515
1053,2009,215,35832
1053,2010,217,35891
1053,2011,251,35710
1053,2012,242,35504
1053,2013,238,35409
1053,2014,253,35090
1053,2015,247,35138
1053,2016,280,35031
1053,2017,259,34729
1055,1999,564,96284
1055,2000,609,95672
1055,2001,620,95178
1055,2002,563,95204
1055,2003,622,95309
1055,2004,577,95431
1055,2005,620,95517
1055,2006,650,95911
1055,2007,635,96334
1055,2008,649,96679
1055,2009,680,96791
1055,2010,643,97019
1055,2011,639,96931
1055,2012,684,97097
1055,2013,696,96666
1055,2014,676,96176
1055,2015,700,95627
1055,2016,740,95111
1055,2017,726,95138
1057,1999,117,17054
1057,2000,85,17061
1057,2001,91,16948
1057,2002,104,16863
1057,2003,109,16772
1057,2004,113,16633
1057,2005,96,16673
1057,2006,117,16416
1057,2007,106,16179
1057,2008,109,16193
1057,2009,110,15973
1057,2010,116,15925
1057,2011,125,15836
1057,2012,114,15692
1057,2013,103,15565
1057,2014,112,15485
1057,2015,112,15355
1057,2016,128,15110
1057,2017,95,15027
1059,1999,185,29095
1059,2000,183,29155
1059,2001,165,29070
1059,2002,195,28777
1059,2003,170,28766
1059,2004,173,28676
1059,2005,169,28919
1059,2006,171,29032
1059,2007,206,28902
1059,2008,204,29401
1059,2009,177,29495
1059,2010,192,29635
1059,2011,219,29818
1059,2012,194,29698
1059,2013,192,29417
1059,2014,200,29482
1059,2015,197,29526
1059,2016,205,29452
1059,2017,161,29288
1061,1999,144,23637
1061,2000,125,23800
1061,2001,138,23571
1061,2002,107,23592
1061,2003,155,23707
1061,2004,129,23755
1061,2005,151,24034
1061,2006,161,24293
1061,2007,144,24314
1061,2008,119,24618
1061,2009,160,24639
1061,2010,169,24802
1061,2011,153,24735
1061,2012,163,24843
1061,2013,158,24613
1061,2014,163,24572
1061,2015,161,24588
1061,2016,188,24414
1061,2017,186,24241
1063,1999,66,9305
1063,2000,55,9285
1063,2001,53,9159
1063,2002,59,9184
1063,2003,66,9111
1063,2004,62,8995
1063,2005,54,8971
1063,2006,59,8664
1063,2007,59,8674
1063,2008,53,8689
1063,2009,46,8485
1063,2010,51,8350
1063,2011,49,8218
1063,2012,66,8178
1063,2013,57,8059
1063,2014,61,7852
1063,2015,58,7770
1063,2016,51,7711
1063,2017,68,7578
1065,1999,83,15848
1065,2000,110,16059
1065,2001,110,16778
1065,2002,83,16319
1065,2003,95,16078
1065,2004,94,15737
1065,2005,107,15608
1065,2006,70,15381
1065,2007,101,15357
1065,2008,115,15194
1065,2009,90,14967
1065,2010,101,14682
1065,2011,98,14296
1065,2012,85,14254
1065,2013,93,14266
1065,2014,87,14040
1065,2015,81,13921
1065,2016,108,13773
1065,2017,113,13654
1067,1999,96,14863
1067,2000,81,15032
1067,2001,92,15057
1067,2002,87,15132
1067,2003,89,15270
1067,2004,81,15395
1067,2005,116,15475
1067,2006,109,15606
1067,2007,88,15785
1067,2008,97,15818
1067,2009,87,15940
1067,2010,99,16006
1067,2011,102,16093
1067,2012,120,15898
1067,2013,85,15887
1067,2014,84,15778
1067,2015,108,15826
1067,2016,111,15756
1067,2017,117,15684
1069,1999,400,82818
1069,2000,405,83199
1069,2001,399,83910
1069,2002,362,84389
1069,2003,403,85759
1069,2004,397,87030
1069,2005,422,88261
1069,2006,400,90050
1069,2007,444,91765
1069,2008,432,93077
1069,2009,482,94160
1069,2010,451,95040
1069,2011,455,95684
1069,2012,476,96622
1069,2013,537,96754
1069,2014,468,97119
1069,2015,510,96987
1069,2016,532,96807
1069,2017,581,96842
1071,1999,274,50467
1071,2000,260,50902
1071,2001,301,50898
1071,2002,320,50597
1071,2003,305,50522
1071,2004,312,50334
1071,2005,307,50068
1071,2006,326,50187
1071,2007,328,50021
1071,2008,343,50192
1071,2009,345,50114
1071,2010,329,49777
1071,2011,357,49675
1071,2012,363,49364
1071,2013,359,49183
1071,2014,377,48807
1071,2015,365,48498
1071,2016,393,48140
1071,2017,364,47827
1073,1999,3436,619251
1073,2000,3342,618474
1073,2001,3363,616702
1073,2002,3334,614033
1073,2003,3363,613921
1073,2004,3343,612541
1073,2005,3262,611590
1073,2006,3345,612746
1073,2007,3291,612362
1073,2008,3407,613797
1073,2009,3298,616088
1073,2010,3241,616296
1073,2011,3319,616847
1073,2012,3367,618213
1073,2013,3408,617731
1073,2014,3530,619000
1073,2015,3557,618555
1073,2016,3615,617379
1073,2017,3854,617189
1075,1999,85,14718
1075,2000,103,14738
1075,2001,91,14469
1075,2002,99,14286
1075,2003,76,14115
1075,2004,81,13927
1075,2005,67,13873
1075,2006,82,13697
1075,2007,96,13748
1075,2008,92,13648
1075,2009,101,13542
1075,2010,98,13379
1075,2011,91,13114
1075,2012,96,13028
1075,2013,98,12973
1075,2014,88,12786
1075,2015,105,12586
1075,2016,111,12615
1075,2017,109,12633
1077,1999,380,81605
1077,2000,392,81880
1077,2001,386,81616
1077,2002,378,81420
1077,2003,398,81743
1077,2004,388,82272
1077,2005,410,82729
1077,2006,414,83569
1077,2007,427,84334
1077,2008,434,85346
1077,2009,443,85621
1077,2010,468,85676
1077,2011,477,85567
1077,2012,488,85365
1077,2013,468,85587
1077,2014,491,85768
1077,2015,456,85144
1077,2016,532,84749
1077,2017,492,84852
1079,1999,168,32737
1079,2000,183,32995
1079,2001,175,33034
1079,2002,163,32872
1079,2003,160,32664
1079,2004,167,32468
1079,2005,208,32550
1079,2006,177,32128
1079,2007,197,32339
1079,2008,193,32269
1079,2009,214,32392
1079,2010,203,32374
1079,2011,206,32119
1079,2012,201,31833
1079,2013,207,31497
1079,2014,214,31364
1079,2015,251,30927
1079,2016,210,31034
1079,2017,215,30675
1081,1999,367,108967
1081,2000,419,111076
1081,2001,438,112696
1081,2002,364,114191
1081,2003,413,115828
1081,2004,404,117917
1081,2005,417,121675
1081,2006,418,124607
1081,2007,419,127150
1081,2008,458,129622
1081,2009,436,133425
1081,2010,442,135058
1081,2011,430,138154
1081,2012,470,141661
1081,2013,609,145107
1081,2014,657,148234
1081,2015,536,150689
1081,2016,539,152468
1081,2017,586,154703
1083,1999,253,61827
1083,2000,268,62584
1083,2001,282,63736
1083,2002,307,64408
1083,2003,308,65252
1083,2004,298,66229
1083,2005,331,67792
1083,2006,293,70034
1083,2007,347,72329
1083,2008,313,75006
1083,2009,327,77410
1083,2010,332,78724
1083,2011,395,81108
1083,2012,377,83201
1083,2013,348,84212
1083,2014,384,85904
1083,2015,395,86625
1083,2016,387,87536
1083,2017,418,88890
1085,1999,77,12646
1085,2000,61,12749
1085,2001,86,12642
1085,2002,70,12541
1085,2003,81,12328
1085,2004,86,11954
1085,2005,83,11744
1085,2006,80,11501
1085,2007,68,11334
1085,2008,72,11141
1085,2009,83,10844
1085,2010,82,10630
1085,2011,83,10471
1085,2012,77,10189
1085,2013,68,10006
1085,2014,74,9853
1085,2015,75,9695
1085,2016,84,9554
1085,2017,85,9284
1087,1999,123,22362
1087,2000,145,22376
1087,2001,153,22258
1087,2002,126,21958
1087,2003,129,21550
1087,2004,118,21166
1087,2005,152,20876
1087,2006,138,20736
1087,2007,154,20505
1087,2008,135,20187
1087,2009,147,19797
1087,2010,121,20081
1087,2011,122,19798
1087,2012,111,19143
1087,2013,122,18296
1087,2014,121,18050
1087,2015,127,17735
1087,2016,140,17584
1087,2017,129,17307
1089,1999,1044,262770
1089,2000,1176,264490
1089,2001,1114,268833
1089,2002,1092,273225
1089,2003,1086,277724
1089,2004,1174,281676
1089,2005,1171,286904
1089,2006,1198,293751
1089,2007,1229,299859
1089,2008,1212,306908
1089,2009,1219,313627
1089,2010,1332,317089
1089,2011,1265,321622
1089,2012,1319,324041
1089,2013,1370,326951
1089,2014,1372,329584
1089,2015,1411,331699
1089,2016,1635,335003
1089,2017,1530,338824
1091,1999,126,21005
1091,2000,113,21020
1091,2001,123,20676
1091,2002,127,20665
1091,2003,129,20455
1091,2004,110,20224
1091,2005,128,20007
1091,2006,132,19968
1091,2007,109,19967
1091,2008,121,19757
1091,2009,112,19595
1091,2010,132,19425
1091,2011,117,19064
1091,2012,115,18731
1091,2013,130,18475
1091,2014,121,18456
1091,2015,127,18312
1091,2016,129,17929
1091,2017,132,17718
1093,1999,177,28984
1093,2000,188,28916
1093,2001,159,28467
1093,2002,162,28251
1093,2003,189,28170
1093,2004,194,28122
1093,2005,168,28081
1093,2006,192,28413
1093,2007,181,28481
1093,2008,188,28536
1093,2009,167,28326
1093,2010,217,28420
1093,2011,234,28295
1093,2012,189,27922
1093,2013,190,27831
1093,2014,186,27676
1093,2015,230,27528
1093,2016,184,27332
1093,2017,211,27088
1095,1999,445,76910
1095,2000,414,77131
1095,2001,468,77319
1095,2002,436,78218
1095,2003,429,79070
1095,2004,453,79889
1095,2005,458,81138
1095,2006,484,82702
1095,2007,489,83951
1095,2008,521,85379
1095,2009,513,86439
1095,2010,525,87170
1095,2011,535,88169
1095,2012,550,88720
1095,2013,569,88572
1095,2014,542,88324
1095,2015,576,88296
1095,2016,636,88627
1095,2017,580,88986
1097,1999,1965,377632
1097,2000,2002,377959
1097,2001,1961,377962
1097,2002,1950,376123
1097,2003,1928,375584
1097,2004,1973,375421
1097,2005,2052,376355
1097,2006,2065,380121
1097,2007,2137,382769
1097,2008,2085,386066
1097,2009,2127,388846
1097,2010,2030,389656
1097,2011,2087,389078
1097,2012,2229,390160
1097,2013,2273,389871
1097,2014,2203,390378
1097,2015,2298,390149
1097,2016,2335,389265
1097,2017,2347,388045
1099,1999,119,22847
1099,2000,124,22722
1099,2001,118,22534
1099,2002,102,22418
1099,2003,119,22273
1099,2004,108,22182
1099,2005,125,22108
1099,2006,120,21968
1099,2007,114,21834
1099,2008,121,21807
1099,2009,128,21618
1099,2010,136,21434
1099,2011,126,21130
1099,2012,138,20922
1099,2013,128,20562
1099,2014,137,20266
1099,2015,135,20001
1099,2016,122,19835
1099,2017,143,19508
1101,1999,1004,211284
1101,2000,939,211098
1101,2001,1015,210641
1101,2002,998,210801
1101,2003,973,210263
1101,2004,985,210754
1101,2005,1005,211306
1101,2006,1066,214893
1101,2007,1019,215409
1101,2008,988,214881
1101,2009,976,215006
1101,2010,956,216710
1101,2011,928,219205
1101,2012,990,217205
1101,2013,1059,213679
1101,2014,1084,213111
1101,2015,1150,213366
1101,2016,1125,213182
1101,2017,1102,213057
1103,1999,507,104759
1103,2000,487,105095
1103,2001,495,105597
1103,2002,516,105593
1103,2003,528,106603
1103,2004,489,106653
1103,2005,559,107454
1103,2006,525,108796
1103,2007,548,109608
1103,2008,560,110732
1103,2009,559,111864
1103,2010,599,112294
1103,2011,601,112594
1103,2012,621,112946
1103,2013,611,112130
1103,2014,623,111775
1103,2015,638,111554
1103,2016,653,110803
1103,2017,660,110400
1105,1999,64,11147
1105,2000,86,11020
1105,2001,69,10799
1105,2002,90,10736
1105,2003,62,10534
1105,2004,66,10408
1105,2005,80,10130
1105,2006,79,9913
1105,2007,68,10002
1105,2008,68,9945
1105,2009,60,9927
1105,2010,72,9785
1105,2011,67,9610
1105,2012,68,9400
1105,2013,74,9235
1105,2014,69,9037
1105,2015,62,8848
1105,2016,76,8779
1105,2017,70,8516
1107,1999,103,19534
1107,2000,141,19465
1107,2001,115,19388
1107,2002,139,19377
1107,2003,131,19072
1107,2004,114,18901
1107,2005,110,18704
1107,2006,122,18623
1107,2007,111,18489
1107,2008,109,18432
1107,2009,123,18314
1107,2010,110,18246
1107,2011,108,17837
1107,2012,128,17874
1107,2013,130,17872
1107,2014,120,18795
1107,2015,117,19286
1107,2016,122,18740
1107,2017,101,18568
1109,1999,139,27628
1109,2000,132,27784
1109,2001,148,28033
1109,2002,138,27961
1109,2003,139,28343
1109,2004,130,28886
1109,2005,177,29047
1109,2006,146,29567
1109,2007,141,30017
1109,2008,163,30377
1109,2009,151,30799
1109,2010,169,31124
1109,2011,158,31107
1109,2012,158,31312
1109,2013,186,31411
1109,2014,159,31443
1109,2015,155,31088
1109,2016,172,31254
1109,2017,175,31209
1111,1999,123,20410
1111,2000,114,20717
1111,2001,128,20801
1111,2002,127,20786
1111,2003,136,20677
1111,2004,139,20846
1111,2005,113,20994
1111,2006,122,21041
1111,2007,132,21031
1111,2008,141,21281
1111,2009,125,21218
1111,2010,143,21245
1111,2011,120,21095
1111,2012,134,20913
1111,2013,140,20921
1111,2014,168,20696
1111,2015,154,20806
1111,2016,143,20722
1111,2017,164,20731
1113,1999,283,47201
1113,2000,337,46948
1113,2001,299,46816
1113,2002,294,46700
1113,2003,275,46246
1113,2004,276,46714
1113,2005,299,46853
1113,2006,307,47579
1113,2007,288,48205
1113,2008,331,48500
1113,2009,326,49254
1113,2010,313,50042
1113,2011,324,51615
1113,2012,316,54818
1113,2013,243,56580
1113,2014,254,56492
1113,2015,353,56558
1113,2016,391,55060
1113,2017,376,53899
1115,1999,325,60658
1115,2000,275,61680
1115,2001,299,62988
1115,2002,351,64011
1115,2003,415,65281
1115,2004,389,67020
1115,2005,345,69136
1115,2006,383,72277
1115,2007,397,75541
1115,2008,424,77272
1115,2009,405,78939
1115,2010,430,79366
1115,2011,429,79934
1115,2012,450,80643
1115,2013,497,81544
1115,2014,492,81730
1115,2015,486,81887
1115,2016,528,82654
1115,2017,480,82678
1117,1999,437,135799
1117,2000,425,138456
1117,2001,448,144105
1117,2002,446,148408
1117,2003,508,153628
1117,2004,518,159447
1117,2005,536,165006
1117,2006,552,171751
1117,2007,553,176120
1117,2008,582,180936
1117,2009,585,184875
1117,2010,605,186946
1117,2011,674,189221
1117,2012,675,191749
1117,2013,679,194542
1117,2014,655,196513
1117,2015,681,198153
1117,2016,724,199497
1117,2017,712,201626
1119,1999,99,13903
1119,2000,77,13727
1119,2001,73,13540
1119,2002,74,13273
1119,2003,85,13243
1119,2004,86,13228
1119,2005,64,13033
1119,2006,70,12937
1119,2007,71,12817
1119,2008,77,12830
1119,2009,72,12715
1119,2010,71,12757
1119,2011,79,12478
1119,2012,68,12431
1119,2013,81,12348
1119,2014,74,12158
1119,2015,93,12068
1119,2016,79,11999
1119,2017,74,11670
1121,1999,459,75346
1121,2000,422,75607
1121,2001,497,76154
1121,2002,438,76407
1121,2003,470,76156
1121,2004,457,76352
1121,2005,431,76801
1121,2006,492,77160
1121,2007,499,77447
1121,2008,490,77942
1121,2009,520,77873
1121,2010,450,77434
1121,2011,521,76772
1121,2012,504,76689
1121,2013,561,76047
1121,2014,486,76211
1121,2015,576,75629
1121,2016,584,74784
1121,2017,589,74568
1123,1999,256,38417
1123,2000,234,38192
1123,2001,235,38207
1123,2002,239,37886
1123,2003,205,37762
1123,2004,219,37881
1123,2005,230,37826
1123,2006,213,38214
1123,2007,211,38377
1123,2008,230,38566
1123,2009,232,38765
1123,2010,234,38530
1123,2011,246,38494
1123,2012,228,38031
1123,2013,247,37995
1123,2014,217,37911
1123,2015,214,37535
1123,2016,281,37380
1123,2017,271,37299
1125,1999,679,156268
1125,2000,721,156701
1125,2001,686,158599
1125,2002,761,159809
1125,2003,720,161280
1125,2004,749,163439
1125,2005,698,166912
1125,2006,771,172304
1125,2007,787,175216
1125,2008,785,178730
1125,2009,795,183224
1125,2010,784,184955
1125,2011,822,187403
1125,2012,806,188925
1125,2013,829,191071
1125,2014,837,192365
1125,2015,888,194059
1125,2016,922,196096
1125,2017,888,197354
1127,1999,434,66144
1127,2000,465,66039
1127,2001,446,65732
1127,2002,479,65061
1127,2003,530,64411
1127,2004,534,64002
1127,2005,488,63866
1127,2006,513,63614
1127,2007,507,63141
1127,2008,523,63249
1127,2009,485,62813
1127,2010,472,62464
1127,2011,539,61977
1127,2012,527,61529
1127,2013,531,61265
1127,2014,525,60645
1127,2015,563,60369
1127,2016,570,59960
1127,2017,570,59162
1129,1999,75,17033
1129,2000,76,17119
1129,2001,72,16964
1129,2002,88,16931
1129,2003,76,16912
1129,2004,89,16800
1129,2005,83,16681
1129,2006,79,16665
1129,2007,87,16445
1129,2008,83,16444
1129,2009,105,16456
1129,2010,104,16524
1129,2011,90,16284
1129,2012,96,16011
1129,2013,124,15754
1129,2014,108,15692
1129,2015,123,15633
1129,2016,118,15560
1129,2017,102,15316
1131,1999,75,12381
1131,2000,77,12309
1131,2001,70,11931
1131,2002,90,11926
1131,2003,79,11768
1131,2004,72,11678
1131,2005,65,11560
1131,2006,70,11382
1131,2007,85,11438
1131,2008,68,11310
1131,2009,69,11074
1131,2010,79,10889
1131,2011,86,10691
1131,2012,77,10615
1131,2013,108,10482
1131,2014,94,10252
1131,2015,84,10197
1131,2016,72,10123
1131,2017,83,9876
1133,1999,152,23152
1133,2000,137,23303
1133,2001,133,23058
1133,2002,159,23048
1133,2003,143,22997
1133,2004,121,23013
1133,2005,135,23010
1133,2006,156,23126
1133,2007,153,23153
1133,2008,167,23002
1133,2009,144,22993
